name_first,name_last,uuid,patent_id,inventor_id,#patents
David,Walker,9ysnwppinltkrpookg8lmuzd3,D486024,D417991-2,88
David,Walker,a2sh72gndbopbbgm19cbg9miw,9144676,4987481-2,88
David,Walker,bvj0uapsen23ohq5wg0go6sn8,D436487,D417991-2,88
David,Walker,c9pqwulqe3l6u997tmwdw5vcp,10095549,4987481-2,88
David,Walker,ci2flalvhjy3kpysgzi4tppvj,D433582,D417991-2,88
David,Walker,d01andrudc9bh3fchnunix50e,D485721,D417991-2,88
David,Walker,dfx41jtik3t6dkkhqjllku651,7067220,4987481-2,88
David,Walker,dkh91sqb8nsgpj78y38k5lg9t,D428558,D417991-2,88
David,Walker,dsy6a4kqg3sbu9vi3n6x3b1p4,D426736,D417991-2,88
David,Walker,e0kyu73kzae442r4lcjlu6e7r,D652236,D417991-2,88
David,Walker,e3p62mj3fkz48epudg3kl4l4p,8170333,4987481-2,88
David,Walker,ee46207gmq4bys8culto4b3fe,D589129,D417991-2,88
David,Walker,eocizvittdqe4zsi8zmyzjjtw,8935384,4987481-2,88
David,Walker,fbe63gpu5q6gyaurgse5eqbs8,D512865,D417991-2,88
David,Walker,fm0tuyus1263bjb1fde0xa57b,D652233,D417991-2,88
David,Walker,g4h34zcz0u5z0v1hlxhiftg4p,7650501,4987481-2,88
David,Walker,ggyxvt9otm93b953gv7mngujn,9758795,9758795-10,88
David,Walker,grknuo5ftva02nnq9zwgzl7ja,8170334,4987481-2,88
David,Walker,gsy3p3ig5u7g4t86j7vu24y6k,D436777,D417991-2,88
David,Walker,h2zkk053oc4q661xvqzqcpasx,D496192,D496192-1,88
David,Walker,hb93be0c7kigre41d73px3hfx,9400854,4987481-2,88
David,Walker,hc406f590olqh8jvwavmxfffc,5682423,4987481-2,88
David,Walker,hpjnwu0mzuaakwtdccnd81ki3,D475865,D417991-2,88
David,Walker,huugya3phbs2cvsrwna2wo1kq,6532096,4987481-2,88
David,Walker,ibwj9p4wffia0hin0b94dmgxk,D488641,D417991-2,88
David,Walker,ii11n41e7abtq6fn0g2zkvef5,D488329,D417991-2,88
David,Walker,ilghtosq9twg3430qynjpne89,6315131,6315131-2,88
David,Walker,is92z4xejr515c122m272q9qg,10058702,4987481-2,88
David,Walker,j3rsea2tk5m0fhij4usaj9aiy,D436461,D417991-2,88
David,Walker,jo3rl6oacu7hd6me4194glfui,D699141,D699141-1,88
David,Walker,jtabdnml6yc9gpnm4ma4hcff1,D652232,D417991-2,88
David,Walker,k0dya15naakrbwj04vrshgass,8170335,4987481-2,88
David,Walker,kdnefmbc80oiylycglqmcsy0x,D484344,D417991-2,88
David,Walker,kdq2q3x1wtoa6o5srhtec0dwf,D438042,D417991-2,88
David,Walker,kr86h9horb2j4zbivxdf3dmq0,7566873,4987481-2,88
David,Walker,ks9u4gldslltv2wghd09p8se5,D463637,D417991-2,88
David,Walker,l6ogg5mj1hp5918725jwgxq2b,D513143,D417991-2,88
David,Walker,m7qmvd01w984as3sgm8rxgs4l,9727872,4987481-2,88
David,Walker,msh7gnunjfeu3j9rnc9n79cdb,D486339,D417991-2,88
David,Walker,n9z3p13cmw6hagblrswhfiqig,D440722,D417991-2,88
David,Walker,o51ms9agdb5a4iap5xnjtblst,D652231,D417991-2,88
David,Walker,o5u5gnk6qb0uayr3wx55oyyeh,8819919,4987481-2,88
David,Walker,o7gt3y70eipc54lk9xuq23435,D547101,D417991-2,88
David,Walker,os8yp1detpfqamraazvop3mki,9208448,4987481-2,88
David,Walker,pjuv7vrtwf6aeanrr3d08d06u,6627884,4987481-2,88
David,Walker,pk6i7vsssp2nsxbpkljmbzqxp,8341096,4987481-2,88
David,Walker,pxb56v15sfo5u0mcrn6hsc3l6,D488636,D417991-2,88
David,Walker,pxy8irmed0sc4rid9niet4tbx,D426981,D417991-2,88
David,Walker,qb2excaa7wg83rwctt9as5epp,6884060,4987481-2,88
David,Walker,qojoywqrpp7x6smiibh96o8tp,9270599,4987481-2,88
David,Walker,qrb774nxvru81536o7wryknoy,8103392,4987481-2,88
David,Walker,snedm6eg5yjva16kirj30do67,8255058,4987481-2,88
David,Walker,tsbcjzf6lmiryj9os2iofddgu,D426992,D417991-2,88
David,Walker,tx30a2q0q51p2873gpx339nfq,7223941,4987481-2,88
David,Walker,uk2fxapuqjnkiaksycnihq4iz,D456638,D417991-2,88
David,Walker,uw9f5v5ayza6zr9am4bsvg1ld,D648151,D417991-2,88
David,Walker,v64i7w088bk7svmh20ikrqwag,8680758,8680758-10,88
David,Walker,x2j79i0ympd060t3gltq6mfhs,D547100,D417991-2,88
David,Walker,ylvbcx86g4oy773f7qxle5wa8,9034429,4987481-2,88
David,Walker,zpvvkfu6ws5v5lvfr9y8zi7se,9338308,4987481-2,88
David,Walker,757d33ler5k8f6tolx431yyuu,10223176,4987481-2,88
John,Walker,0cv2vbsat0yayc83s7ehy0yyj,4233780,3960988-2,51
John,Walker,0wxzq9revt79ncaeifuu2it99,9234874,4012574-2,51
John,Walker,37sdozxtm8yje9onu5y0h54z0,6976322,3960988-2,51
John,Walker,4zh3i6jb6n0a3t4992rqaks12,10042358,4012574-2,51
John,Walker,5cezb1y1uynkyxkpuik85h69j,9149520,4012574-2,51
John,Walker,69ghyd5en1xk6lndiisbip581,7071198,4012574-2,51
John,Walker,864altcliciweafton8wac271,7190185,7190185-3,51
John,Walker,8zvkhqwxwgl4w0p602mfnt8m0,7241448,4012574-2,51
John,Walker,9920msgoyrzoablkgawal5o4u,7966666,7966666-1,51
John,Walker,9c3x6z0vyje8o77vxo48b5858,5253193,4012574-2,51
John,Walker,9dfyfjd4jjqdb82jt68lrnpo4,4398444,4398444-1,51
John,Walker,9dn67n68al21jlfxudppb892l,9004084,4012574-2,51
John,Walker,9kypmdoj42fxksarka2iqjxal,7629363,4012574-2,51
John,Walker,9xybrkgwr62rcq0o361oq7bqn,D533336,3960988-2,51
John,Walker,b5ytmj3tavw8m9ts7dr3djpqb,9447069,4012574-2,51
John,Walker,bbxo88k6j9m636al11f73lpcz,8189306,4012574-2,51
John,Walker,c4fxz5gzbx7d6lh6lnecq0oh9,6685947,4012574-2,51
John,Walker,c5fq5qr5xrmi998kxqy6bm1l7,7515994,4012574-2,51
John,Walker,df91jw561l4qdhektqzad6tqe,D498043,3960988-2,51
John,Walker,djcxkvuj0rfzce9ilxkx5nx4d,4358583,4012574-2,51
John,Walker,dsq22jge159v9hgrfrfvkz2pn,3960988,3960988-2,51
John,Walker,dufu6vc53hdl32fmfn03mh1we,6498020,4012574-2,51
John,Walker,e6tnv0o51ik2v9px7mr2122hr,7067540,4012574-2,51
John,Walker,eehut6uvh8jsjgyltrhtiqmis,4012574,4012574-2,51
John,Walker,f7comu0jwn6irxf6gmmpd37x8,7572454,4012574-2,51
John,Walker,hazqtns7fuu4oyk0261p4bad2,D481781,3960988-2,51
John,Walker,hp17vq8eob89yu8kv40ox9w5h,9133164,4012574-2,51
John,Walker,i7eb9b1ea2omxp7s9d2a8ly2h,8410583,7966666-1,51
John,Walker,jhqcz5wj0j8gg21g10vlmca1x,9708268,4012574-2,51
John,Walker,lu7lymfgheubk05xevhxgxvz8,6979686,4012574-2,51
John,Walker,mkkcp1wojwwxjsfe1i4yewl94,8402201,4012574-2,51
John,Walker,mqbw8n9o557n3svngmm3q9v8u,9579379,4012574-2,51
John,Walker,mu2qgskdwfm145vwb6g9nrr57,6843428,3960988-2,51
John,Walker,ogt5r9ikbc50elqzh9i1bw4bh,4665963,3960988-2,51
John,Walker,pvigt4sc6bje3iz7mj6e55xyw,7180081,7180081-1,51
John,Walker,pvycrvki0u9se1vauceo9wawc,9454492,4012574-2,51
John,Walker,px1wmjyhypi1kze2vjsjs747h,5434216,3960988-2,51
John,Walker,rx2t6kfwgscgqe2i1rtpr9bkw,8074011,4012574-2,51
John,Walker,s8lg7x2j9jyxlomzykgflo59t,6491197,3960988-2,51
John,Walker,sfhd7a3lhcl9zg8qr16379itf,4101434,4012574-2,51
John,Walker,sg8vriy8nbfiwlkcn3a4j8941,9786152,9786152-1,51
John,Walker,snqac01vbp33mkgr79c7lccdy,7074894,4012574-2,51
John,Walker,svtl4l53i96u5hn7ktuisn7ho,5650154,4012574-2,51
John,Walker,t0ga6m6bqylhon7ybleph5pmz,4056669,4012574-2,51
John,Walker,wd48s097zyd6dijzyk7qafb2x,7037507,4012574-2,51
John,Walker,wsmz4oph6hbme09vpudqdb9ox,7097844,4012574-2,51
John,Walker,ypq22c1t9c4rs2lrg9yzitn3t,9321750,4012574-2,51
John,Walker,au51oe9x6c74z22e4vuogd59v,10146700,4012574-2,51
John P.,Walker,92spqi16emj4e9lo20ehuadf7,5543063,5543063-1,51
John P.,Walker,bqpt1y7ispnt3zzfu20gsv0zx,5301284,4122523-2,51
John P.,Walker,mbz4rytvjdke6voxm0f1f0p6k,4122523,4122523-2,51
Kenneth,Walker,0mpcija5ya837t5mfyoocy3hx,8867785,4830564-1,48
Kenneth,Walker,276ep9qgo4qouu16yl0cwe6qw,D313810,D313810-1,48
Kenneth,Walker,j34anpjkrjibbnh0ebr0xrfod,9862752,9862752-12,48
Kenneth,Walker,lctwizghl43beojjlfda4y0wu,4830564,4830564-1,48
Kenneth,Walker,my0cqbv47mo9orouinh6gquak,9928627,4830564-1,48
Kenneth,Walker,qzorzw9dkg4azllgyrs34mviu,9092897,4830564-1,48
Kenneth,Walker,reus111mi7lojwwx92sspany6,D279842,D279842-1,48
Kenneth,Walker,tnof799k93lokhj9x3f2fr7n8,9032657,4830564-1,48
Kenneth,Walker,u4jgi0rwrqr8z24t2tuwmlquk,9087412,4830564-1,48
Kenneth,Walker,u7pw6tuhqtqofrnf6yqo6gba6,9514717,4830564-1,48
Kenneth,Walker,uqpv15vcgzkb7do9jyctipyau,5737823,5737823-1,48
Kenneth L.,Walker,0nido5439ebu6586cfxng7npi,5479551,4302230-3,48
Kenneth L.,Walker,1mo67vc4dqnxwkfr7w2d35j6g,5550671,4302230-3,48
Kenneth L.,Walker,28tidxrx3c8u5mcoz97y6hn0j,5596668,4302230-3,48
Kenneth L.,Walker,2mkfdepabs8tv1yyzjql72fw6,5550940,4302230-3,48
Kenneth L.,Walker,2x5lt0nbv7dpe4q9w2rzjf3w3,8241648,8241648-4,48
Kenneth L.,Walker,2yszuywbzpde9udrdvl9iq1o8,4302230,4302230-3,48
Kenneth L.,Walker,44bal7d2rxq5frywwd8jby8ok,5298047,4302230-3,48
Kenneth L.,Walker,4g9btmztck6hrp4rhzj86sjpk,4666200,4530522-1,48
Kenneth L.,Walker,4lg2v4twnqxqho2bzytiyeb6i,4530522,4530522-1,48
Kenneth L.,Walker,78jlpry3bgmo0940k4kvwa03r,5327516,4302230-3,48
Kenneth L.,Walker,7kzb1kwg9xwlga74uxgh6q02d,5000541,4302230-3,48
Kenneth L.,Walker,9iso7qk8kcjkgz36ll1uvoozx,5448674,4302230-3,48
Kenneth L.,Walker,aiz023fqpkuemq0bwui2mkvd8,5274734,4302230-3,48
Kenneth L.,Walker,cytffxsqscg9lwg4vlhqgzay0,5074633,4302230-3,48
Kenneth L.,Walker,db0i49u8mk2fj1awe02qm0dtm,4895813,4302230-3,48
Kenneth L.,Walker,dj7fz5kqx2dpwwuyhfg1foa2h,5500031,4302230-3,48
Kenneth L.,Walker,e16rdtwhygo6zw2psf7oxilef,9233177,8241648-4,48
Kenneth L.,Walker,eh1okn1oztelil9johabs9wz8,5541766,4302230-3,48
Kenneth L.,Walker,f4tow5tok8mdollxhquqbi1lp,5623508,4302230-3,48
Kenneth L.,Walker,fszegnniridb6ozw4ff0ghfzy,4770494,4302230-3,48
Kenneth L.,Walker,h33rtrl86ptmgkljxg75lqxoi,5418881,4302230-3,48
Kenneth L.,Walker,imc0v69b5uzecnjqvpkjw4svx,5059230,4302230-3,48
Kenneth L.,Walker,imiiky70b3stxep3kgolmiajc,5235659,4302230-3,48
Kenneth L.,Walker,kme98s7yi8g35chth3v619442,5457568,4302230-3,48
Kenneth L.,Walker,lop9a5osy3rdf7tzffvznrs0k,4932831,4530522-1,48
Kenneth L.,Walker,omzx6yy7fturkjewkckdd00s1,5058976,4302230-3,48
Kenneth L.,Walker,pm98d81veiuohn018n7fv94bs,4736826,4530522-1,48
Kenneth L.,Walker,rgka6whicz476k29tzikd2sou,5287427,4302230-3,48
Kenneth L.,Walker,skion5u31sm7gffy1lhy1spys,5157747,4302230-3,48
Kenneth L.,Walker,sppxz1s8uzf5wa65tzpgn31no,5233200,4302230-3,48
Kenneth L.,Walker,t22h4uk7exlbsfiq1emotiq8u,5022812,4530522-1,48
Kenneth L.,Walker,tjejbvx488675afig6o0vrnxe,4616901,4302230-3,48
Kenneth L.,Walker,vqbrhbglanx2q5727t30hbvr1,5572618,4302230-3,48
Kenneth L.,Walker,xg2sc149ppfhdcpff48pdvts1,5039199,4302230-3,48
Kenneth L.,Walker,xhd6zzrl64e0xb2q5m4xcdr5m,5259046,4302230-3,48
Kenneth L.,Walker,z158966gddke19224hilaecow,4733940,4302230-3,48
Kenneth L.,Walker,z1y7t1msmzyd7t6vme76qjnfd,5044724,4302230-3,48
David,Wall,4kr4t1rk4oazknql011jptyyk,5102734,5102734-2,22
David,Wall,fd4u8akiz9e7a82kol4u850hl,8453493,4410273-2,22
David,Wall,gnpec7g9e2zk1086c2ur83sej,5048971,5048971-1,22
David,Wall,m4019ap2h5ylmvfxarwxggb46,5656222,5102734-2,22
David A.,Wall,11zbjvmra9kdmf2nbqg4xgyhe,7502809,6336122-4,22
David A.,Wall,4fh5req2b2e0mgoh10kqdgh5r,7243093,6336122-4,22
David A.,Wall,4oedug7ksu872lddsj44h4zn7,8682912,6336122-4,22
David A.,Wall,7i7hayxyr492rrlf43cc5tcd9,7895228,6336122-4,22
David A.,Wall,8is33p1spb5q4wcf8opt59kth,7464073,6336122-4,22
David A.,Wall,a02q5cdn2xbnpwmkvwj372rzj,8230326,6336122-4,22
David A.,Wall,ag9we8ght6qfyzq38tqe5hz0d,9704207,6336122-4,22
David A.,Wall,i4dek894govxg4f0tw95rde4t,8726065,6336122-4,22
David A.,Wall,k6mc1kkila9h0oblk4mi7ji9v,9104985,6336122-4,22
David A.,Wall,kpm64n7rs117rynk6ni7o45mn,8639717,6336122-4,22
David A.,Wall,n9tjpbkvatpqwn94o15n7c1wt,7139774,6336122-4,22
David A.,Wall,q16dppns51wfv1svrt28rv3dx,5482283,5482283-1,22
David A.,Wall,rsx1ltr3hzj5ofmnq8ezbqkqp,8949427,6336122-4,22
David A.,Wall,xspeniix2nwbqd4lfqclnggy8,8539346,6336122-4,22
David A.,Wall,yf9yxgx7lqis9ufr91inxe7ef,8438141,6336122-4,22
David A.,Wall,yfm7cliukoyfjc91edvb7z8kc,8788872,6336122-4,22
David A.,Wall,z2ndbf3j8pyiculve0eawppdl,8271463,6336122-4,22
David A. E.,Wall,vfp0caivw98rhpp135l72m89p,7360079,7360079-1,22
John,Walter,0tkr1aaaqwaxivkogb44dxwkb,4310102,3967749-1,68
John,Walter,0xj8onzzt4vmmec9um1bzjpr6,4373983,3967749-1,68
John,Walter,18xugnmep6hapoqvv35lvxbgw,4548668,3967749-1,68
John,Walter,1gmnpur1n57pn2fzoprt8ky7s,D267780,3967749-1,68
John,Walter,1pnadaxith1y4qpombn4hilc9,4362254,3967749-1,68
John,Walter,1tc2g7dr6zejo1l77847lb21f,4361244,3967749-1,68
John,Walter,2azksu76fp8tkvyis9vjrja76,4830048,3967749-1,68
John,Walter,2g1bait4l0r918c1hh8bcpubn,4397400,3967749-1,68
John,Walter,2gznsk9fyqck5av72m089mlr1,6832905,3967749-1,68
John,Walter,33ciieb7pu5v54a2630mhpoti,4299330,3967749-1,68
John,Walter,3ardh4sbwxnc2srm4k4gs4dsa,4407423,3967749-1,68
John,Walter,3b9ieb89nb86ug8k03rx8sv0a,4519859,3967749-1,68
John,Walter,3mc6fxd9oqn668u37pd1902s3,6699166,3967749-1,68
John,Walter,3tgj4ogry0268crxv8meo10wx,4327842,3967749-1,68
John,Walter,48py9vgr6w4y1uz29kxbfscpr,6793114,3967749-1,68
John,Walter,4h6nvn6hnuadwxwirlry0o47r,4877054,3967749-1,68
John,Walter,4ukxl1r69nv203a8fb1iivxdy,6008971,5933339-3,68
John,Walter,609u5y3q9sklt9b0cjerurota,4916264,3967749-1,68
John,Walter,6drql8qvmz7u7tdqhptd3pibs,4595117,3967749-1,68
John,Walter,6nq19ifmdazlcvi1pxz6ylf6l,D257847,3967749-1,68
John,Walter,7v87lxohbp4w6acgcie3bok5j,4984414,3967749-1,68
John,Walter,7xpyu9h4csrvqhkvi6cmm48xh,6075684,5933339-3,68
John,Walter,bwhogcosidmua32pk67w3uvl1,7617184,3967749-1,68
John,Walter,cio3d8sz1pbz8mrm0t7ey8a60,6923926,3967749-1,68
John,Walter,cpmlyo8k99v62ftr9ecwfben7,4369888,3967749-1,68
John,Walter,cz4m3opbawn6x3li6gxecd6de,4344545,3967749-1,68
John,Walter,d7szj7i6xk2mdy6vvb6m06x01,5109653,3967749-1,68
John,Walter,dihpfx8ga5nkf192gnme0ocm7,4356924,3967749-1,68
John,Walter,dn60v18fyqdp0210kolwrj5yn,4892029,3967749-1,68
John,Walter,ehb96bmf647xv9qsd7kb6f2mh,4130218,3967749-1,68
John,Walter,eohaathpc1o2e1v855ofp7p1l,4413497,3967749-1,68
John,Walter,f29rj3yenn0lkbmr4u8en2md9,4416386,3967749-1,68
John,Walter,fg3tbucyy5nvx7l6rm80eg4sj,4394408,3967749-1,68
John,Walter,fmwlteh7q8qktsx3v1zakgnqe,4834259,3967749-1,68
John,Walter,g71gz39jgnvo8dhokabwupam2,4836359,3967749-1,68
John,Walter,jgzip546kydvjvzwonwjyh7b7,4909022,3967749-1,68
John,Walter,jxaq9r2g9korpzn6fs3n9g9cd,4197960,3967749-1,68
John,Walter,katmhxip2ujn5iv3v2opwzrnp,4446984,3967749-1,68
John,Walter,l1x7k73p9mkyeyfx9re04ahbh,4442693,3967749-1,68
John,Walter,lgrnui97u6jjhym8rdrhcalgq,5025123,3967749-1,68
John,Walter,lhmd3u7zoes7uj6rvwjcy6c1x,5933339,5933339-3,68
John,Walter,lpfe8vwzrchg79wg4milow00b,4397073,3967749-1,68
John,Walter,lzbp844ysbnmtnt4ju08q4gpm,7232300,3967749-1,68
John,Walter,m43v0ljfxa5cymskr7u4o2uu6,4345701,3967749-1,68
John,Walter,mkpkdfdvikaoe4rf5z781x6gj,4186848,3967749-1,68
John,Walter,o3c3hdc8uzx4q6wuyhjhsnaxl,4328906,3967749-1,68
John,Walter,ojaqyntwfwk9z5vxd61mto34v,4892115,3967749-1,68
John,Walter,ot1ml9ap6rqoiik8rcifbprul,4936943,3967749-1,68
John,Walter,our5fs2hp54z072f5zd5mrmsu,3967749,3967749-1,68
John,Walter,q00ykccn0ki333xn8iiyb8r2u,4345047,3967749-1,68
John,Walter,q7b733h8vlu87d7tymm3gyjyh,6689416,3967749-1,68
John,Walter,qbq4lq84itn8ut1auhynv1nga,4659405,3967749-1,68
John,Walter,rn53pdbxeqlwb41uql0kcz04o,4941306,3967749-1,68
John,Walter,ru33x2sabr5gjumkzpyjprmir,4996826,3967749-1,68
John,Walter,t2tlyv084nd9paoxj8dhigf8r,4004530,3967749-1,68
John,Walter,t6lnwe01wyeb20va68qycb69o,4462504,3967749-1,68
John,Walter,til6tixehq7jcssind36e9yhc,6101109,5933339-3,68
John,Walter,u6nrne2dcpeheoq9a35102fiz,4516684,3967749-1,68
John,Walter,ubukspfcdiqwxxoun82r1nxfu,4863011,3967749-1,68
John,Walter,ur2en20esk1o4tb1aqvmyo3zk,4417667,3967749-1,68
John,Walter,uua2uoqc9seitab0e9ew2cyqo,4523540,3967749-1,68
John,Walter,xnruzk8u118umn9xrkk33c6u3,4519517,3967749-1,68
John,Walter,xqz8lebsicajbu2b5c137hir2,4483176,3967749-1,68
John,Walter,y7as140511h6lpl86e6i7elds,4381959,3967749-1,68
John,Walter,yfh05ckplrtsojaumijpnvlu3,4848060,3967749-1,68
John,Walter,ymecfkkz2knmufadlv6krox4j,4503990,3967749-1,68
John,Walter,ypgydrf80o6kztsquj8c2y4eq,4613062,3967749-1,68
John,Walter,zdfdu9kcmsjl5pf2f1dvvgs0h,4392764,3967749-1,68
Douglas,Watson,5sr6dkju3c7gpzs2c657mkzty,6281655,6281655-2,8
Douglas,Watson,bo39nm0eryxpud6dmh9fvnn1l,D310815,D310814-2,8
Douglas,Watson,f3i6xxou70wjkewtst1zloziv,D310814,D310814-2,8
Douglas,Watson,laatm7t6jfa0cx8khk0l9969b,5038136,5038136-1,8
Douglas,Watson,sazu0w3m3x463pdgsbgckq6b0,D310819,D310814-2,8
Douglas,Watson,v7lmy6saqfuycimullvzo2z4m,D312611,D310814-2,8
Douglas,Watson,y40qn101qx91p7enaznwzkrfs,D310820,D310814-2,8
Douglas,Watson,zbs6nanxi65nyprjbb9w4sq2r,7291391,7291391-1,8
Eckard,Weber,0kayqu5ras1hz4jwo12s22vcz,6342611,4490363-2,69
Eckard,Weber,0nxhj805fcb2uh5z1dc60v4z5,6017910,4490363-2,69
Eckard,Weber,0sbm9ja4bm4oi4q87gsm9w25p,4975430,4490363-2,69
Eckard,Weber,0y1xribk74pzsu4jnyiurnfxx,5977107,4490363-2,69
Eckard,Weber,18xa19bq1sjbrmpm2aactcvmv,5597922,4490363-2,69
Eckard,Weber,1dj5pzt11s9fm0uhualqo89sg,5863916,4490363-2,69
Eckard,Weber,1typb6shkmqweck7m6z7c28xr,8088786,4490363-2,69
Eckard,Weber,20jk1rbjbmdxt9fealbzma34q,5652368,4490363-2,69
Eckard,Weber,24rrqq4241ececpx4yhi5tj7s,6759207,4490363-2,69
Eckard,Weber,3dbz3nzy8gc2vprh6ywjbdy0f,6251903,4490363-2,69
Eckard,Weber,3w5pf5de37llhw2iygtom68vx,7575757,4490363-2,69
Eckard,Weber,4e6cfmtabqeyww7q8axdckl1e,5574070,4490363-2,69
Eckard,Weber,5axx8q8t3kopk3mcwr8wpm123,5637622,4490363-2,69
Eckard,Weber,6ty8fx0nnoem9epoepmyds4p4,6153591,4490363-2,69
Eckard,Weber,6xjwn84up0jp5e43msvd3y7y8,7229630,4490363-2,69
Eckard,Weber,6yetxh1iuqhauh0fui5auq3yc,6448270,4490363-2,69
Eckard,Weber,782r5oh7mhyz0dr0ds3vnw9l9,5622952,4490363-2,69
Eckard,Weber,7vxz3idc67ke54vyv1bh5mq43,8318788,4490363-2,69
Eckard,Weber,86fd6g02pxtedm3ksd92698wz,9125868,4490363-2,69
Eckard,Weber,8adoocouzt3vdgl9pujcyc5nv,6764678,4490363-2,69
Eckard,Weber,8cb3m4bsl4pqu2fy1mgf3pu7l,5312840,4490363-2,69
Eckard,Weber,8vfhfykm3tppdnhq5a2phlp21,5559154,4490363-2,69
Eckard,Weber,8wefptn00wl09h2ic1khozw6q,6432401,4490363-2,69
Eckard,Weber,9wh91gx1jylkinxxuvnzpw82u,5688789,4490363-2,69
Eckard,Weber,azj00spjwjd1cf0r62ski74lc,6716818,4490363-2,69
Eckard,Weber,bq5t02k3vpqurv5k3dbmhs8iv,6124323,4490363-2,69
Eckard,Weber,capm3uuxg3pnd5ytcb3kp1qzg,6534525,4490363-2,69
Eckard,Weber,cuomviwzrl981sb0u0bn38gcg,6130234,4490363-2,69
Eckard,Weber,du8vdedvh01ic6ls4wmmlciba,4906779,4490363-2,69
Eckard,Weber,eojsij7lnms5f25kq1041nm2j,7270801,4490363-2,69
Eckard,Weber,eqg2aynyev94mq0p2m0q219sr,7261889,4490363-2,69
Eckard,Weber,fbx57wwjdprwta19xucytq5ol,6147075,4490363-2,69
Eckard,Weber,gnmsinpohs7pcgxpspe9emu2g,5011834,4490363-2,69
Eckard,Weber,h4jx2fdx629twtu8az6g5n43r,7462626,4490363-2,69
Eckard,Weber,hleyugm0nqsofaigx5v8nzrg8,6495522,4490363-2,69
Eckard,Weber,hxza71kyn74ufldbprxtx2yzt,6566338,4490363-2,69
Eckard,Weber,hzxs2rytbvdjzvlscynep07ge,6458843,4490363-2,69
Eckard,Weber,i68b0ilhx74zf9qajans39ow3,5620978,4490363-2,69
Eckard,Weber,iafe7teflskc3s3e0j9zi3pt3,4613586,4490363-2,69
Eckard,Weber,ix81bz6l67or176cd8cpcmmxz,5631373,4490363-2,69
Eckard,Weber,j8yqg2apky3ht816u010yvum3,5622965,4490363-2,69
Eckard,Weber,jq0uvrye7iumhskjj6zgl0o08,5093525,4490363-2,69
Eckard,Weber,l2ktv0fjs4p733jaopdcv6u4e,5475007,4490363-2,69
Eckard,Weber,l9m43i1vf0kdrwg7fgqxbwpag,7375111,4490363-2,69
Eckard,Weber,mrmdlk7hiqkl7uvt9omy62j7g,5514680,4490363-2,69
Eckard,Weber,nnsq9c5md8k1bjsy3nf523nvt,5502255,4490363-2,69
Eckard,Weber,nzmljss79z8fjue4qiieqjdzc,5552443,4490363-2,69
Eckard,Weber,otyedfla4corn6wkkqnxk4frr,5262568,4490363-2,69
Eckard,Weber,oxvkvtx5lqqkzxkkprzv54399,5767162,4490363-2,69
Eckard,Weber,pgz3j67trwh47vyyzzvjuipb0,5308869,4490363-2,69
Eckard,Weber,qeot36e5ta6a910hw69uri24b,5478863,4490363-2,69
Eckard,Weber,qsc1rx0rn2xtz3a2gq1588s04,8722085,4490363-2,69
Eckard,Weber,rvcfuazg59hlc23wzcfflwd3p,5336689,4490363-2,69
Eckard,Weber,ryq5s1b3tfges2gk00vcq66dr,5190976,4490363-2,69
Eckard,Weber,sk5kh4q8az148hqxgqjzcyzia,6949516,4490363-2,69
Eckard,Weber,uktjnkeiibpwvn95vjeel30qy,6872390,4490363-2,69
Eckard,Weber,ulizgaho4dji7ilnilqlx7hpk,4587233,4490363-2,69
Eckard,Weber,v210thrqd48ynoklknp9a5a51,5620979,4490363-2,69
Eckard,Weber,vavgv2998any0tnykhmnok40d,6613803,4490363-2,69
Eckard,Weber,vgwq6k8yuogfxlpf4hz5jxs9d,4490363,4490363-2,69
Eckard,Weber,vv1x452m6l2caihyry73oz2ri,6251948,4490363-2,69
Eckard,Weber,vy0begtythnhbrbiqbeuyb03d,4709094,4490363-2,69
Eckard,Weber,w2yu7yf9n7ntu4h15y1d5atrq,5604228,4490363-2,69
Eckard,Weber,whvfkhzdme0i63xyf64ecngmz,6355618,4490363-2,69
Eckard,Weber,xe3zzuhlpvo5o7shilm29mbn2,6596693,4490363-2,69
Eckard,Weber,xfn0moyw9uhjn08m99gpb8sj5,6124317,4490363-2,69
Eckard,Weber,z0jkrz1ln36sqqi034xly4jhc,5798390,4490363-2,69
Eckard,Weber,z86j8ydweclcw4yu04dy5ey8b,7569230,4490363-2,69
Eckard,Weber,zcd8n4gpdqj3nhpv1ztxvsvvf,5385946,4490363-2,69
Jack,Weimer,ncx6zfuoivyra0fhsih4r95x5,7561083,6697753-2,2
Jack E.,Weimer,das56wzgthl8xk2q5hlst8ioh,9989584,6697753-2,2
Michael,Weiner,2by7h05uowolfigdztzjqpsyk,9617537,5523221-1,23
Michael,Weiner,3vm9susq44a0gi5icxqrkcrm4,9422549,5523221-1,23
Michael,Weiner,46zv7rpuk1d9slwtfb5tiqr04,4444101,4444101-1,23
Michael,Weiner,64fgvgo0e83thcy62zup1aqlm,9519514,5523221-1,23
Michael,Weiner,bqel6qhph0qlu93fusf4ree9t,6275229,5523221-1,23
Michael,Weiner,c1n7de8t111sl8su37594iv6m,9969792,5523221-1,23
Michael,Weiner,ftj9lq1fcwbq68urg3l6n2lkb,9328344,5523221-1,23
Michael,Weiner,horbtsne7fx9jckluootpoeu0,9273308,5523221-1,23
Michael,Weiner,hyqut1p6j45ubntziw54b5iqh,9752141,5523221-1,23
